source,target
900933,1462394
900974,8721031
901012,8721031
901015,8721031
901135,8540590
901297,8625316
902281,5639752
902731,1922299
902779,2016205
903397,727049
903426,66490
903430,727049
903437,727049
903443,727049
903725,8495272
903944,938922
903948,8682130
903948,421508
903949,421508
903955,817846
903974,8682349
903974,421508
903974,938922
903980,8542411
903985,938922
903993,421508
903998,421508
904006,938922
904013,8682349
904013,421508
904014,421508
904017,938922
904019,938922
904023,421508
904024,421508
904026,421508
904032,938922
904036,938922
905234,2458557
905279,5204825
905931,2225337
905946,2215398
905950,2215398
905963,2225337
905969,2225337
905981,2225337
905984,2225337
906004,2225337
906009,2225337
906012,2225337
906013,2225337
906030,2225337
906376,8492317
906841,4562668
906851,421508
906861,4562668
907000,8658651
907042,8658651
907784,3152902
908503,8658869
908506,8658869
908794,2016205
908814,5544897
908968,2065803
909172,3636432
909268,8494228
909317,8659826
909331,8653809
909333,8653809
909365,8653809
909372,11276140
909372,8659826
909382,8653809
910342,2065803
910385,2065803
910726,8658869
910779,8623774
911160,8513901
911186,1318831
911194,8513901
911225,8513901
911226,8513901
911227,8513901
912416,2228847
912456,8540115
913127,8654304
913155,8654304
914153,1414682
914185,8728239
914185,8709896
914190,8712973
914199,8709896
914994,892505
915045,892505
915926,3505946
916177,988118
916179,988118
916181,988118
916199,988118
916849,1142548
916924,8709896
916999,8712973
917097,8709896
917138,10034489
917180,3076328
917273,3076328
917314,4192668
917315,3076328
917463,11268183
917463,3135435
917475,11268183
917488,3135435
918619,4376875
918656,4376875
919490,892505
920074,436396
920089,436396
920097,436396
920112,436396
920520,469025
920544,3556200
920605,1555037
920652,1555037
920661,1555037
920932,2201887
920949,2201887
920984,8496763
921016,3135435
922039,8497488
922235,4435280
922585,8498548
922687,1492325
922867,1487047
923205,131251
923253,1032467
923253,1254051
923277,2279837
923279,935514
923288,935514
923311,1341572
923726,6715061
924013,3556200
924761,1784622
924793,8850144
924846,8653809
925919,3356195
926167,6715061
926615,3065279
926902,933334
927013,8659322
927028,8662369
927034,8659322
927049,8659322
927070,8662369
927278,6720823
928039,6725415
928819,4449374
929002,11257930
929006,11257930
929011,11277782
929011,11257930
929036,11257930
929772,6716187
929850,6720823
929852,6715061
929958,9513695
930037,9513695
930040,1245954
930414,1641838
930734,1411801
930736,1411801
930768,1411801
930787,2228847
931313,4450541
931315,4450541
931542,6716085
932121,2235512
932620,436396
933218,8664279
933237,988118
933254,8664279
933265,988118
933330,11728979
933334,8498795
934477,4450541
934629,3065279
935512,5698077
935514,8498795
935523,5698077
935541,5698077
935545,11728979
935566,11728979
935584,8496763
935594,3135435
935930,8665366
936923,4888931
937413,4377214
937628,2579296
937675,8300928
938244,2149099
938533,6716085
938662,6716085
938922,8498795
938970,2468779
939256,436396
939268,436396
939269,436396
940391,11264279
940400,1920407
940453,1505574
941013,11272300
941017,8659322
941033,1318831
942179,11255600
942446,2235512
942663,11277782
942693,8694877
943288,11271744
943724,8539032
943757,608725
943781,2313169
944860,2065803
944885,2065803
945227,3509367
945310,1641958
945977,11263947
946038,1436026
946127,11257930
946186,8694877
946421,2065803
946441,8540115
946551,6715541
947692,3386630
947763,3386630
947797,3386630
947820,5547225
948445,11263947
948494,8540115
948513,2228847
949129,1414682
949147,552801
949291,8498548
949843,3154754
949858,3154754
950393,1846180
950422,1449460
950443,1449460
950530,4376875
950534,4376875
950597,8664279
950609,988118
950651,8664279
952149,8498548
952286,8498548
952530,3313754
952550,3313754
952612,3313754
952843,1450209
952860,1450209
952867,1479172
953150,3509367
953296,3509367
953734,8496763
953735,8496763
953754,8496763
953762,8496763
953765,8496763
953769,8496763
953790,8496763
953793,8496763
953826,2233467
954416,3266649
954466,3266649
954846,8493058
954885,8493058
955311,5711994
955330,11275062
955337,5711994
956216,935514
957897,3509367
958222,5544116
958399,5590990
958405,1157546
958863,1826440
959215,8497679
959221,436396
959242,8488885
959257,436396
959781,8876939
959847,8542411
959890,8511516
959916,1245954
960038,1245954
960738,4436402
960910,422174
961467,9513695
961467,291104
961515,1648874
962271,8541542
962283,9989041
962321,8511516
962401,8511516
962875,3330421
963193,3041692
963194,3041692
963202,3041692
963209,3041692
963213,3041692
963391,1670056
963468,1665764
963516,5610384
963551,2367928
963601,2367928
965090,2715820
965385,8654304
965422,8654304
965434,8654304
965436,8654304
966124,8511516
966131,8535983
966145,9989041
966199,8511516
966247,8535983
966263,8541542
967207,1784589
967868,1156617
967879,2308428
967955,1414682
967996,1414682
968004,1414682
968496,8535983
968535,314406
968545,1320719
968658,314406
969182,1778163
969249,3479057
969834,878702
969840,4511522
969975,1920407
969975,8534857
969988,8854697
969997,1920407
970036,8854697
970039,8854697
970315,8854404
970316,8854404
970328,8664279
970355,8854404
970365,8854404
970974,2271576
971468,2618793
971723,2618793
971799,1241303
971906,9733715
971961,4689485
972119,5680060
972158,5680060
972192,3466605
972490,5711994
972536,5711994
973204,5158915
973766,4888931
973781,5715284
973870,8840883
974087,1641916
974504,3098170
974511,3098170
974517,3065012
974533,8497679
974547,8497679
974549,3098170
974568,3065012
975179,923253
975893,8840670
976150,8498795
976313,5595839
976426,5158915
976701,8852900
978174,1144520
978452,5619263
978554,8664279
978874,3173714
979774,299246
980216,935514
980291,935514
980502,3317782
980616,3317782
980777,8836792
981844,4425224
982052,1872417
982078,9517746
982085,3543100
982209,3439889
982255,3543100
982276,3439889
982377,3041692
982415,3041692
982416,5197846
982418,3041692
982426,3041692
982817,8840670
982836,8497639
983030,2037639
983308,8847804
983482,1854081
984274,3177735
984283,3177735
984742,8659322
984765,8659322
984896,1930309
984911,1712590
985118,1796574
985128,299246
985663,5590990
985830,2199641
985872,568704
986253,2481093
986795,1859266
986938,1097527
986958,1097527
987011,552801
987011,1168288
987928,8659322
987955,8659322
987995,8659322
988005,8659322
988118,8495147
988118,3177735
988239,3322121
989056,2201887
989073,2201887
989084,2201887
989443,2340336
989485,2997073
989707,8654304
990210,2481093
991874,8847804
991895,8712524
991930,8712524
992039,8495082
992045,5465659
992064,5465659
992082,5465659
993530,8838274
993542,8839381
993581,2341267
993586,8839381
994317,6720778
996040,3119730
996073,3148520
996094,3148520
996121,5476750
996365,5144126
998145,8837326
998266,1262368
998388,408291
998512,1760924
998947,1427714
998948,1427714
999152,8500660
999325,3531547
999429,6714659
999589,7528353
1001063,8702589
1001451,1653174
1001493,1653174
1001506,1760924
1001644,2321251
1002712,1253654
1002751,1254051
1003334,8852900
1003335,1653174
1003410,8852900
1003484,2250149
1005826,935514
1005911,935514
1005929,935514
1005957,8856102
1006526,12121764
1008139,5211924
1008248,5211924
1009237,11256506
1009267,929011
1009280,929011
1009914,11255149
1010246,2481093
1010411,3266649
1010482,3386630
1010555,3386630
1010924,8493543
1011008,2094953
1011349,408291
1013325,8496013
1013438,1248828
1013439,1248828
1013451,1248828
1013465,8838650
1014612,8493543
1016955,8844911
1017034,8838650
1017036,8838650
1017038,8838650
1017078,8838650
1017566,6734903
1019793,8835091
1019958,8835091
1020032,8835091
1021334,8684028
1021725,8838650
1021757,8835091
1021765,8835091
1021766,8835091
1021779,8835091
1022600,3386630
1023730,8498795
1023739,3543100
1023740,3439889
1023743,3439889
1023751,3543100
1024252,1332948
1024264,1332948
1024487,8478785
1025396,1780853
1025398,1780853
1025644,4383244
1025924,1134707
1026968,8684028
1027312,8640901
1027393,6770630
1027412,8496837
1027425,8496837
1027426,5484196
1027666,8706030
1027737,3076328
1028955,727049
1028987,2157323
1030629,6715455
1032300,8489997
1034278,8478785
1034708,8503174
1035376,2233467
1035383,1909740
1035522,2233467
1037071,4449374
1039785,11972537
1040285,1894469
1040372,2476982
1040505,8631573
1040581,8714037
1040597,8631573
1041766,2087429
1042115,4450967
1042846,1328359
1042860,903974
1043118,5585427
1043398,6733925
1043458,281183
1043926,2087429
1044934,933334
1044992,5413777
1045026,5413777
1045272,3613019
1045985,4450967
1046767,4436402
1047452,8880052
1047565,8498231
1047642,5138936
1051864,2010275
1053508,8535983
1053619,4451106
1053664,1894469
1056220,4374178
1056257,4450967
1056274,4450967
1056317,4450967
1057392,5158915
1058905,8617854
1063596,8586365
1064226,2065803
1064444,1637927
1065910,4449817
1066044,8682372
1066089,8650087
1066115,8682372
1066140,6734903
1066839,8573990
1067728,5622178
1067998,11275272
1068053,3366554
1069888,8559791
1069921,8559791
1069951,377392
1070075,2343059
1070262,6734903
1070646,11276701
1070669,12119100
1070669,11273658
1070688,11276701
1071129,869359
1071150,869359
1071152,1697552
1071312,2087429
1071360,8640901
1072171,10059979
1072175,5413777
1072312,2037639
1072464,2037639
1075726,5777697
1075741,955330
1075902,955330
1077653,6734903
1078298,8662693
1079175,1909740
1079228,6772058
1080175,3065012
1080178,3065012
1080235,8498380
1081510,6734903
1082391,1862680
1082428,4451106
1083390,2326159
1083643,8539592
1083654,8665366
1084422,4452540
1084427,4452540
1084478,4452540
1084660,8498056
1085412,2030990
1085541,2030990
1086250,6734903
1086549,436396
1086575,436396
1086591,11275062
1086596,436396
1086603,436396
1087267,3632402
1087275,5711994
1087276,5711994
1087847,422174
1088597,2149018
1089989,6734903
1090468,8498056
1090469,8498056
1090476,8498056
1090684,4376875
1091145,1843911
1091385,5410880
1091406,5410880
1093645,6734903
1093675,2298186
1094570,10047553
1094992,5501838
1095549,5585427
1095874,3629886
1096035,8640081
1097397,281183
1097527,11255651
1099281,10284503
1099873,1388719
1099943,2100087
1099986,2065803
1100761,1641626
1100879,11263947
1101742,8541542
1101922,6716085
1102294,6715455
1103185,8659322
1103195,8659322
1104557,2228847
1104620,2228847
1105630,1641902
1106145,6715165
1106251,6715165
1107243,3285821
1108521,11256311
1108524,8653809
1109020,878702
1109280,8488678
1110041,1564932
1110108,1564932
1111197,8494887
1111367,903974
1112025,3177735
1112389,2170897
1112451,2165407
1112475,4372382
1113284,8715765
1113311,8851851
1113442,8496541
1113790,8500660
1114154,1454707
1115108,11256465
1115148,8498011
1115623,5590160
1115819,1555037
1115866,2586356
1115875,1555037
1117310,2101489
1117326,8657390
1120555,1341572
1124199,929011
1125747,1623686
1126391,1151700
1126447,3499998
1127609,2279837
1129481,8485256
1129966,281183
1130073,2513096
1132622,8853981
1134364,1868856
1134690,2053794
1134707,11266985
1134731,8856102
1135005,4449374
1135412,5591637
1135620,5591637
1136835,8497313
1136852,8708407
1136879,2053794
1136900,8708407
1137062,8272781
1137441,10112137
1138570,1497227
1139323,1454707
1139331,1454707
1139442,791209
1140239,892505
1140240,892505
1140296,892505
1140844,3135435
1142538,1760924
1142548,11261109
1144017,1579283
1144361,1248828
1144415,8835091
1144520,11256258
1144549,8876745
1144568,8876745
1144589,933334
1145956,8498056
1145965,8498056
1146061,8498056
1146195,1955737
1150644,1922299
1151084,2468779
1151700,11277782
1152065,11269789
1152516,8540115
1152562,2065803
1152563,1411801
1152574,2065803
1152594,2065803
1152600,1920354
1154185,8542411
1154185,8541552
1154307,4432517
1154635,3556200
1154936,1157546
1156578,1505574
1156610,11728979
1156617,8540904
1156742,3556200
1156925,8541542
1156925,8535719
1156941,8541294
1157433,3153525
1157546,3317756
1157546,3153525
1158982,3556200
1159179,3276610
1159781,1341572
1159888,2367928
1159915,8713694
1159915,8626708
1160252,3153898
1160610,8586365
1163336,1670083
1163366,1670083
1163635,5101139
1163872,3065279
1164478,8709896
1165913,6716085
1166723,3227473
1167265,1838749
1167555,886003
1167685,377392
